editors,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,clustering_coifficient
Dabidu-san,0.0,1.94203807960505e-27,0.0,0.0,0.0
Mirmog,0.0,1.94203807960505e-27,0.0,0.0,0.0
Klymandre,0.00019233851578778652,0.0003984898006345498,0.2973850593190676,2.6781974908832795e-09,0.9333333333333333
Pemberlaid,3.205641929796442e-05,9.943234967577856e-25,3.205641929796442e-05,0.0,0.0
FoeNyx,0.0026286263824330824,0.0029980883686005536,0.32558098433614513,5.684043236758473e-05,0.5404998494429388
91.34.141.184,3.205641929796442e-05,9.130453651219117e-05,0.2839763193369169,0.0,0.0
LA2,0.0009616925789389325,0.001523675871033336,0.3205223425897029,1.8420180738419198e-07,0.7241379310344828
Pierre cb data,0.0,1.94203807960505e-27,0.0,0.0,0.0
Redaktor,0.011219746754287547,0.010079060947725154,0.37501358901893933,8.031174170936894e-05,0.6795415472779369
Akkakk,0.009104023080621894,0.009598541189217718,0.35804569330952424,0.0005602602299330451,0.35574578211317376
Owenpatel,0.0013784260298124699,0.0017694862191837911,0.3220078643558919,2.9504305376143516e-06,0.6312292358803987
Murma174,0.005096970668376342,0.0064075543966303355,0.376586026641852,3.1254009130070746e-05,0.6513016479579651
A1,0.00012822567719185767,0.0002882354943541338,0.30094975886139985,0.0,1.0
NickK,0.031094726719025485,0.036969451021528696,0.40573558594503273,0.0004460733585785982,0.4107305863202579
81.35.157.96,0.0018592723192819363,0.0011762488387228704,0.3167179230930892,0.0,1.0
P ev,0.0,1.94203807960505e-27,0.0,0.0,0.0
Great Brightstar,0.00012822567719185767,0.00021325588759689494,0.2865953950143442,0.0,1.0
Hazard-SJ,0.055682000320564196,0.050874443674575186,0.42050027781680965,0.0022220415695075684,0.1925123829686758
Holger1959,0.007917935566597211,0.009922131599755073,0.377441670032985,0.0006793261254255695,0.4360290971330766
Datawiki30,0.0024362878666452955,0.0034450444884560833,0.34912340555354926,1.5538792566150817e-05,0.6884210526315789
Tiraden,0.00012822567719185767,0.000160249905480212,0.28424667554871874,1.1752816450457796e-09,0.6666666666666666
87.144.127.169,3.205641929796442e-05,5.871587123151961e-05,0.27678299254673794,0.0,0.0
95.116.38.131,0.0,1.94203807960505e-27,0.0,0.0,0.0
Vssun,0.010610674787626222,0.01356498791273206,0.3700329201623034,1.1633302140896824e-05,0.6151972901217614
Njardarlogar,0.005481647699951915,0.007465775105619753,0.35438167610956467,4.196430504641648e-05,0.49948400412796695
Robby2-Darcoland,3.205641929796442e-05,9.130453651219117e-05,0.2839763193369169,0.0,0.0
Mahmudmasri,0.00022439493508575093,0.0004928223137932077,0.3247148865691394,1.766812412673787e-08,0.9047619047619048
KKoolstra,3.205641929796442e-05,7.48517940577752e-05,0.27682113937642755,0.0,0.0
Ebraminio,0.025164289148902067,0.03604069559761317,0.39166682497874156,0.00019622728239909162,0.508088522033017
Varlaam,0.004552011540310947,0.005806062357290362,0.344405006890786,3.6844023764603327e-06,0.81839976026371
Pixelpapst,0.00022439493508575093,0.0002526983847693933,0.28894923815506596,1.092483690731963e-06,0.5238095238095238
109.151.161.64,9.616925789389326e-05,0.00016303356725536725,0.2872287879389349,0.0,1.0
Natuur12,0.020932841801570765,0.025554549407329687,0.3934103560728421,0.00011672176977990808,0.5238728285684758
Rschen7754,0.06138804295560186,0.05271023709107631,0.4220989549137576,0.0022608756820966264,0.16846433180276701
Chico,0.0,1.94203807960505e-27,0.0,0.0,0.0
Dcljr,0.0024683442859432603,0.002418121001713278,0.344211843473769,4.984598239243423e-05,0.3820915926179084
Hoo man,0.03160762942779292,0.04287390407401903,0.40820940058108807,0.0006531568587801435,0.43370228889735485
John Vandenberg,0.030357429075172304,0.03825847834005593,0.40570578421996417,0.000429187583863069,0.4160975685987351
Mjbmr,0.002853021317518833,0.004023194994409532,0.36089391697240786,1.736281863718468e-05,0.591164453524004
TVShowFan122,0.0,1.94203807960505e-27,0.0,0.0,0.0
Boxstools,9.616925789389326e-05,0.00026885217142758516,0.30088008602702965,0.0,1.0
MF-Warburg,0.027536464176951436,0.041361123450151416,0.3900557102740111,0.00018711629170287957,0.5430095709490355
Holder,0.005129027087674307,0.006421282415323936,0.3764256243747369,5.473541980344714e-05,0.8284591194968554
Lakokat,0.01291873697707966,0.0159542650844933,0.3849317141497084,0.00029524930258564765,0.49831487722676937
Janezdrilc,0.009328418015707645,0.005697025021022544,0.3430041388702717,4.304160787155348e-05,0.6345538570920726
QZanden,0.028979003045359834,0.02481558608305359,0.4082320281785409,0.002354132142962257,0.23168347396583658
DannyS712,0.06888924507132553,0.051112586736765594,0.4258084991818916,0.005900489564546173,0.13236722636573417
Yngvadottir,0.008975797403430037,0.008662315292721197,0.3529381085790864,2.007164233463948e-05,0.9634664618535587
MJL,0.019265907998076617,0.031886845977775975,0.3851061615982083,8.849229692428815e-05,0.7181475318912923
HastaLaVi2,0.00044878987017150186,0.0003049278344517286,0.2961691925769891,5.470443937193762e-05,0.6813186813186813
Ahmad252,0.019265907998076617,0.025454221003508117,0.38629120722179927,0.0004468610221110065,0.5059844703272324
Taylor 49,0.010835069722711973,0.009498832611895415,0.3748545231939398,0.0005337803010438498,0.2738925078573561
الناجم العاجم,0.0003526206122776086,0.0001794622856534858,0.2891193906808711,0.0,1.0
Iliev,0.0021157236736656514,0.002525910936370779,0.3462834913256557,2.8508997955416162e-05,0.5771561771561772
223.104.228.7,0.0003526206122776086,0.0001794622856534858,0.2891193906808711,0.0,1.0
Al Silonov,0.0003526206122776086,0.0001794622856534858,0.2891193906808711,0.0,1.0
93.34.214.52,0.0003526206122776086,0.0001794622856534858,0.2891193906808711,0.0,1.0
Wim b,0.0005129027087674307,0.00048222108582400477,0.29612155844380605,6.713311580024302e-07,0.6083333333333333
Pashute,3.205641929796442e-05,9.412242519261281e-05,0.2874604873476211,0.0,0.0
Ата,0.014425388684083988,0.023232324769831062,0.3795620195682937,0.00019505877054479492,0.7875872308834447
Ariel1024,3.205641929796442e-05,8.480021663654837e-05,0.2802872858834751,0.0,0.0
Andrybak,0.0006411283859592883,0.0008458675038428597,0.3247912619926617,5.708449126644048e-05,0.49473684210526314
LPfi,0.0025004007052412246,0.0020731581345872258,0.32419553333897005,2.100660821400692e-05,0.5564435564435565
37.190.156.25,0.0007052412245552172,0.0006585798823580472,0.30489519757466893,0.0,1.0
Buttons to Push Buttons,0.0014104824491104344,0.002350058917106081,0.3309059069771569,4.17761852952311e-06,0.8076109936575053
Deb,0.00012822567719185767,0.000242957000584575,0.29399376717609627,0.0,1.0
T3rminat0r,6.411283859592884e-05,0.00011448783318334758,0.29366161939830415,2.878119850879444e-07,0.0
Drajay1976,3.205641929796442e-05,5.1424902715183916e-05,0.2655807190327176,0.0,0.0
Reaper35,0.019201795159480686,0.028019232892178586,0.3991459468691997,0.00026496886556337106,0.5913255649047185
Espoo,0.00038467703157557304,0.0006639016618984985,0.3090145961712329,0.00010790899295610227,0.6515151515151515
Martynas Patasius,0.00012822567719185767,9.739386570370603e-05,0.2859129808741612,3.4601916854680914e-08,0.5
Risukarhi,0.00038467703157557304,0.0006527512818206274,0.31124342260517296,6.210315912713081e-06,0.5606060606060606
Wikijens,0.0031735855104984773,0.004331856283402345,0.36428566524403644,3.6918476792183176e-05,0.5489589775304061
Urjanhai,0.0002885077736816798,0.00044353918554582134,0.30634524752916364,8.482228267291126e-07,0.6111111111111112
Creol,0.0016669338034941497,0.0026684999760499396,0.35332190873554037,5.157075062406775e-06,0.770739064856712
217.119.26.228,0.0,1.94203807960505e-27,0.0,0.0,0.0
Firilacroco,0.0003526206122776086,0.00028114562345792836,0.29496322755861915,0.0,1.0
GPHemsley,0.0029491905754127266,0.004347960594025423,0.35183090907289855,7.149591234072831e-05,0.6110845676063067
Robin van der Vliet,0.010161884917454721,0.010593127854864043,0.37344160365516976,0.0001962359130221979,0.35962145110410093
Snipre,0.03939733931719827,0.02785269181646709,0.4133723543827797,0.002716398575661754,0.1407118416763185
Jane023,0.024074370892771278,0.020366150348039232,0.40465065196063754,0.0012630931260492024,0.21221127385707944
Richard Arthur Norton (1958- ),0.030966501041833627,0.023254031726001458,0.41001235194764524,0.0022693298684764948,0.1747369098574325
Fnielsen,0.04362878666452957,0.04162840824093605,0.41689011825293526,0.001861577977204065,0.2215488179107058
Pigsonthewing,0.102708767430678,0.05659981191692228,0.4368633210157553,0.012485065549985627,0.06838918570020382
Boivie,0.0002885077736816798,0.0004425300928087165,0.30741513283777394,2.338387710349599e-06,0.5833333333333334
Aris riyanto,0.0,1.94203807960505e-27,0.0,0.0,0.0
Vito Genovese,0.0002885077736816798,0.0005220835445046125,0.29250692541075834,4.295266099860772e-08,0.6666666666666666
Peter Isotalo,0.0,1.94203807960505e-27,0.0,0.0,0.0
Aleksandr Krymsky,9.616925789389326e-05,3.3295423917657836e-06,0.23287650565013399,0.0,1.0
41.233.196.65,3.205641929796442e-05,5.871587123151961e-05,0.27678299254673794,0.0,0.0
Albmont,0.00016028209648982208,0.00020697218023816308,0.29184235647646534,8.314208658582359e-10,0.8
Edgars2007,0.04100016028209649,0.04712843159442874,0.4146524331785149,0.0010369849849915615,0.30884726305885
JaS,0.00044878987017150186,0.0006919949556044115,0.31592538103141266,3.222257503088538e-06,0.6703296703296703
Hawk-Eye,0.01263022920339798,0.02222827868304228,0.3627187680104218,1.4968478359406433e-05,0.9618062282843156
89.224.174.28,3.205641929796442e-05,9.130453651219117e-05,0.2839763193369169,0.0,0.0
Laurentius,0.0008655233210450393,0.0012102309705549691,0.340451269678421,4.928786652709608e-06,0.5698005698005698
Jeffreyjhang,0.00016028209648982208,0.00035359690068145506,0.3082170890873821,0.0,1.0
Julia Kollowrange,3.205641929796442e-05,1.8694557083984406e-05,0.26318584834720077,0.0,0.0
Virus92,3.205641929796442e-05,1.8694557083984406e-05,0.26318584834720077,0.0,0.0
Necessary Evil,0.008815515306940214,0.008504349873827095,0.35262266338500403,8.678353507371025e-07,0.9937889847378899
AntonCruz,0.0,1.94203807960505e-27,0.0,0.0,0.0
94.225.81.48,3.205641929796442e-05,5.871587123151961e-05,0.27678299254673794,0.0,0.0
Pimbrils,3.205641929796442e-05,5.871587123151961e-05,0.27678299254673794,0.0,0.0
Themightyquill,0.0013143131912165412,0.0017808696042235744,0.3212680577140191,7.240289191282626e-06,0.8536585365853658
Rapsar,0.007629427792915531,0.00367890626064132,0.32919995227599025,3.316214861502137e-05,0.8599439775910365
Amendola90,0.00012822567719185767,0.00021322248951972274,0.2994243724867297,1.6658863545169506e-08,0.6666666666666666
Hoff1980,0.00048084628946946624,0.0007213490952502991,0.30421509648129885,6.192345575919835e-07,0.638095238095238
Poem,6.411283859592884e-05,0.000126787205522156,0.29499473399181275,0.0,1.0
Kikos,0.0003526206122776086,0.0005339027007363973,0.3080280173024218,5.39667818403517e-05,0.6
Danny-w,3.205641929796442e-05,9.943234967577856e-25,3.205641929796442e-05,0.0,0.0
Amirki,3.205641929796442e-05,9.943234967577856e-25,3.205641929796442e-05,0.0,0.0
LadyInGrey,0.026061868889245072,0.029851248768699254,0.3889775633283593,0.0006721683688853469,0.3790831258066275
Emw,0.025516909761179676,0.028901129774463654,0.3867984173153153,0.0005364918398451275,0.3581745204007459
129.42.208.182,0.00016028209648982208,0.00017255249223493432,0.2882931951544399,1.09760575902426e-09,0.8
Slight0,0.00022439493508575093,0.0003552179746890516,0.3002789637806248,3.1254161364865925e-07,0.8095238095238095
Filceolaire,0.03276166052251964,0.023661976797832218,0.389094017523745,0.0018032108162400265,0.1541043181256241
Magnus Manske,0.031511460169899023,0.027557355478897424,0.4097006248641833,0.0009151180670597093,0.23886311698052223
GerardM,0.03866004167334509,0.03648270186977699,0.41469134721744083,0.0015452090004188326,0.2305347398553567
Chjohnson39,0.0004167334508735374,0.000694057244591015,0.31602931723263594,1.0015289490835031e-07,0.9102564102564102
77.180.69.66,0.00012822567719185767,0.00020267050552221045,0.28744552771880894,0.0,1.0
Toni 001,0.01051450552973233,0.010730629742928427,0.360581750478201,0.0006229347509502724,0.3533042440516148
Ssolbergj,0.0022760057701554735,0.0027233517947591796,0.3121669152968635,1.6000242486595304e-06,0.6434607645875251
Jumark27,3.205641929796442e-05,8.024077074831052e-05,0.28426861888591143,0.0,0.0
ديفيد عادل وهبة خليل 2,0.07998076614842123,0.048669576575956296,0.4292583174091862,0.013681789035581433,0.08873400369303161
Reach Out to the Truth,0.007244750761339958,0.009505362907546378,0.35547069532211617,5.650933662025147e-06,0.8310324483775812
Helder.wiki,0.006507453117486777,0.008401708046294889,0.3558027183240597,6.275374447718277e-05,0.5045603082475735
86.86.7.165,0.0,1.94203807960505e-27,0.0,0.0,0.0
Aldedogn,0.0,1.94203807960505e-27,0.0,0.0,0.0
83.84.15.137,0.0,1.94203807960505e-27,0.0,0.0,0.0
Jaredzimmerman (WMF),0.013656034620932843,0.013920709071353067,0.3729562052169279,7.513345511876661e-05,0.5673239436619718
Thadguidry,0.008879628145536144,0.008393523444074314,0.36921050111212733,0.00018456723952037102,0.33131899754094074
FA2010,0.004872575733290591,0.006794918347561089,0.3413718205381686,1.4235384396891621e-05,0.6013419309864064
Дагиров Умар,0.015483250520916814,0.029615008494710222,0.3626592297864616,2.6629941121434045e-07,0.9936599572175975
AGutman-WMF,0.0005449591280653951,0.0010929006113612643,0.3154382455819481,3.9726182937258526e-09,0.9558823529411765
Gras-Ober,0.0037826574771598013,0.00445246597119093,0.3431586356400785,3.398929944095377e-06,0.993191366072722
Allen4names,0.0026606828017310467,0.003524128183304812,0.33209965123032126,2.425538249490248e-05,0.6112253893623274
Convallaria majalis,0.0007372976438531816,0.0014541144420720815,0.3192994522299416,2.3648874195436865e-06,0.83399209486166
Frans Fowler,0.00016028209648982208,0.00016215663262152146,0.28797754978494555,3.3195838727565714e-09,0.8
Cantons-de-l&#39;Est,0.002147780092963616,0.0029638281406680483,0.32739987251679403,0.00011895492753002742,0.5915875169606513
Ephraim33,0.0007693540631511461,0.0006474144413041738,0.3028431991919788,5.395557603450422e-05,0.9166666666666666
134.93.147.77,3.205641929796442e-05,1.0686801419196128e-06,0.22270530907144465,0.0,0.0
Copyleft,0.0,1.94203807960505e-27,0.0,0.0,0.0
PigeonIP,0.0011860875140246834,0.0018215507435124826,0.3397131724564603,6.194185339406258e-05,0.6246246246246246
87.6.190.229,0.0,1.94203807960505e-27,0.0,0.0,0.0
Pyfisch,0.03577496393652829,0.03508940245410921,0.4116548153947348,0.0011155436560870084,0.27406014433354225
Pano38,3.205641929796442e-05,9.943234967577856e-25,3.205641929796442e-05,0.0,0.0
Hockew,6.411283859592884e-05,0.00012291930069606536,0.27993570601268053,0.0,1.0
Esquilo,0.037377784901426514,0.03658552121379559,0.41266203954147945,0.0011150460213109443,0.2654848754775874
Emj,0.00032056419297964416,0.0006645092911279418,0.3060397212617679,5.555441156919508e-07,0.8
TheWikipedian1250,9.616925789389326e-05,0.00024367646639906663,0.2948608781135835,0.0,1.0
Ossistyl,3.205641929796442e-05,9.943234967577856e-25,3.205641929796442e-05,0.0,0.0
90.227.135.41,0.0,1.94203807960505e-27,0.0,0.0,0.0
Taranet,0.0009296361596409682,0.0016296460860106706,0.33940005832912135,3.110776462904005e-05,0.6945812807881774
Mike Peel,0.06911364000641128,0.048540721308318116,0.4140463184170239,0.005617637075823058,0.12464433147230629
Trofobi,0.0004167334508735374,0.0007262899872881959,0.30235416086722605,1.2317296832439228e-08,0.9487179487179487
79.234.157.176,0.0,1.94203807960505e-27,0.0,0.0,0.0
193.83.235.17,0.0,1.94203807960505e-27,0.0,0.0,0.0
Eihel,0.06767110113800288,0.05318305009761966,0.42475249148436656,0.003921399801852952,0.14497834632852963
Janjtv,3.205641929796442e-05,7.090726838966984e-05,0.28558775638290673,0.0,0.0
D3fk dev,0.0009296361596409682,0.001491394573141501,0.32237904685339847,5.052790600770434e-07,0.8399014778325123
Anka Friedrich,0.00048084628946946624,0.0007701817381623325,0.3079292766139486,3.1115847376860496e-07,0.8476190476190476
131.152.41.173,0.0,1.94203807960505e-27,0.0,0.0,0.0
Sannita,0.049495111396057064,0.04926650047597601,0.4166149795793259,0.0012044268623897113,0.2355632490371022
MGChecker,0.005834268312229524,0.007454972593559743,0.37397890241800347,2.883108916339612e-05,0.7416671726063991
Aeroid,0.0013463696105145055,0.0018452020473927152,0.33540693461638954,0.00010465573686467169,0.4657375145180023
Yotwen,0.011508254527969226,0.010641708619635594,0.3791321423775343,9.992445701238567e-05,0.6462395543175488
Blua lago,0.0008975797403430037,0.001029224226668345,0.3321345980525069,1.7700422049826992e-05,0.47883597883597884
